query_id	ndcg10	recall10	recall20	recall100	recall300	recall1000	mrr10
PLAIN-3026	0.0000	0.0000	1.0000	1.0000			0.0000
PLAIN-3037	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-3053	0.7654	0.6667	0.6667	0.6667			1.0000
PLAIN-3063	0.0000	0.0000	0.0000	0.2500			0.0000
PLAIN-3074	1.0000	1.0000	1.0000	1.0000			1.0000
PLAIN-3085	0.3890	1.0000	1.0000	1.0000			0.1429
PLAIN-3097	0.4770	0.2500	0.2500	0.5000			1.0000
PLAIN-3116	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-3131	0.3632	0.3333	0.5000	0.5000			0.5000
PLAIN-3141	0.0866	0.0294	0.0588	0.1471			0.1000
PLAIN-3151	0.0000	0.0000	0.2222	0.5556			0.0000
PLAIN-3161	0.3608	0.0233	0.0465	0.3488			1.0000
PLAIN-3171	0.2040	0.0588	0.0882	0.2059			0.5000
PLAIN-3181	0.0000	0.0000	0.0000	0.0741			0.0000
PLAIN-3191	0.4865	0.2500	0.3750	0.5000			1.0000
PLAIN-3201	0.2974	0.0938	0.0938	0.1250			0.3333
PLAIN-3211	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-3221	0.0000	0.0000	0.0000	0.1250			0.0000
PLAIN-3231	0.0000	0.0000	0.0000	0.2500			0.0000
PLAIN-3241	0.1138	0.0345	0.0345	0.0690			0.1250
PLAIN-3251	0.0000	0.0000	0.0952	0.0952			0.0000
PLAIN-3261	0.1498	0.0769	0.0769	0.1538			0.3333
PLAIN-3271	0.0000	0.0000	0.0000	0.0408			0.0000
PLAIN-3281	0.3239	0.0385	0.0385	0.0769			1.0000
PLAIN-3292	0.2201	0.4286	0.8571	0.8571			0.2500
PLAIN-3302	0.2942	0.0541	0.0811	0.3243			1.0000
PLAIN-3312	0.1228	0.2308	0.3077	0.5385			0.1667
PLAIN-3322	0.0851	0.0127	0.0127	0.0759			0.2000
PLAIN-3332	0.4445	0.2857	0.2857	0.7857			0.5000
PLAIN-3342	0.7654	0.6667	1.0000	1.0000			1.0000
PLAIN-3352	0.0000	0.0000	0.0000	0.1538			0.0000
PLAIN-3362	0.5881	0.2727	0.2727	0.2727			1.0000
