query_id	ndcg10	recall10	recall20	recall100	recall300	recall1000	mrr10
PLAIN-2570	0.1551	0.0500	0.0750	0.2500			0.1429
PLAIN-2580	0.3469	0.0870	0.1304	0.1304			1.0000
PLAIN-2590	0.0000	0.0000	0.0159	0.0635			0.0000
PLAIN-2600	0.6604	0.4000	0.4000	0.4000			1.0000
PLAIN-2610	0.1028	0.0328	0.0492	0.0820			0.1667
PLAIN-2620	0.5946	0.1455	0.1636	0.2909			1.0000
PLAIN-2630	0.4690	0.0625	0.1250	0.2708			1.0000
PLAIN-2640	0.6091	0.1875	0.2083	0.5208			1.0000
PLAIN-2650	0.4920	0.1379	0.1724	0.3793			1.0000
PLAIN-2660	0.1952	0.0741	0.1481	0.2222			0.3333
PLAIN-2670	0.3496	0.0571	0.0571	0.2000			1.0000
PLAIN-2680	0.5142	0.2143	0.2857	0.3571			1.0000
PLAIN-2690	0.3337	0.0698	0.0930	0.1395			1.0000
PLAIN-2700	0.1891	0.1000	0.1000	0.3000			0.5000
PLAIN-2710	0.5726	0.1905	0.1905	0.1905			1.0000
PLAIN-2720	0.1682	0.0556	0.0833	0.1944			0.2500
PLAIN-2730	0.1406	0.0690	0.1379	0.3448			0.2500
PLAIN-2740	0.4614	0.0800	0.1000	0.1600			0.5000
PLAIN-2750	0.5541	0.1017	0.1695	0.2712			1.0000
PLAIN-2760	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2770	0.4402	0.1220	0.1463	0.3171			1.0000
PLAIN-2780	0.3843	0.1818	0.2273	0.4091			1.0000
PLAIN-2790	0.6489	0.0847	0.1186	0.1525			1.0000
PLAIN-2800	0.1891	0.0417	0.0417	0.1250			0.5000
PLAIN-2810	0.0518	0.1250	0.3750	0.3750			0.1250
PLAIN-2820	0.0000	0.0000	0.1250	0.2500			0.0000
PLAIN-2830	0.1847	0.3333	0.3333	0.6667			0.1000
PLAIN-2840	0.0000	0.0000	0.0000	0.0000			0.0000
